AÑO,CÓDIGO_MUNICIPIO,MUNICIPIO,CÓDIGO_DEPARTAMENTO,DEPARTAMENTO,CÓDIGO_ETC,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMAÑO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_TRANSICIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA
2019,20238,El Copey,20,Cesar,3779,Cesar (ETC),7719,99.12,98.77,62.52,97.37,74.46,36.51,111.48,112.9,128.3,111.66,65.99,,,6.11,6.97,6.07,6.34,4.54,86.43,90.15,85.61,85.98,89.11,7.46,2.88,8.32,7.68,6.35,0,0,0,0,0
2019,20250,El Paso,20,Cesar,3779,Cesar (ETC),10424,99.7,99.42,47.66,94.91,78.65,36.92,113.51,109.47,127.64,115.06,72.65,,,4.05,5.88,3.31,4.9,3.22,90.06,94.01,90.9,88.57,87.35,5.89,0.12,5.78,6.53,9.43,0.28,0.59,0.2,0.39,0
2019,20295,Gamarra,20,Cesar,3779,Cesar (ETC),3346,69.37,69.37,40,69,53.81,26.33,76.75,69.63,87.57,78.67,49.64,,,4.42,8.51,4.62,4.1,1.54,87.02,91.49,89.11,81.81,90.73,8.56,0,6.27,14.1,7.72,0,0,0,0,0
2019,20310,González,20,Cesar,3779,Cesar (ETC),959,88.22,88.22,63.38,86.53,68.56,25.6,94.99,118.31,112.95,96.71,40.48,,,4.17,0,2.52,7.74,2.94,85.07,100,90.37,72.76,91.18,10.76,0,7.11,19.5,5.88,1.21,0,1.38,1.55,0
2019,20383,La Gloria,20,Cesar,3779,Cesar (ETC),4120,85.87,85.87,46.55,86.56,66.18,29.61,93.37,84.2,110.9,94.88,49.85,,,4.87,6.83,5.27,4.15,3.19,88.16,93.17,88.11,86.13,91.84,6.97,0,6.62,9.73,4.96,0.49,0.34,0.47,0.68,0
2019,20400,La Jagua de Ibirico,20,Cesar,3779,Cesar (ETC),12554,85.09,85.06,41.75,85.25,64.23,31.28,96.65,91.61,110.84,95.08,64.23,,,3.55,5.94,3.88,2.98,1.74,92.67,94.06,91.4,93.25,96.3,3.78,0,4.71,3.77,1.96,1.55,0.13,1.68,1.67,1.63
2019,20443,Manaure,20,Cesar,3779,Cesar (ETC),2467,101.7,101.7,51.53,90.39,93.11,55.95,114.47,107.65,111.3,122.92,108.33,,,4.89,7.58,3.56,5.89,4.56,85.23,91.94,88.16,80.19,86.6,9.88,0.47,8.28,13.91,8.85,3.57,0.47,1.6,7.34,0.8
2019,20517,Pailitas,20,Cesar,3779,Cesar (ETC),4595,86.53,86.53,51.38,89.82,70.96,36.72,95.26,89.5,110.82,91.08,68.1,,,2.62,4.75,3.24,1.68,1.24,92.5,93.9,92.73,91.6,93.32,4.88,1.36,4.03,6.72,5.45,0.82,0.68,0.53,1.3,0.74
2019,20550,Pelaya,20,Cesar,3779,Cesar (ETC),5349,88.58,88.58,53.39,86.62,70.6,32.87,100.15,92.08,115.02,102.34,60.86,,,5.47,7.88,4.87,6.34,3.24,85.03,92.12,85.6,80.44,94.01,9.49,0,9.53,13.22,2.74,0.44,0,0.72,0.24,0
2019,20570,Pueblo Bello,20,Cesar,3779,Cesar (ETC),8681,68.47,68.47,28.09,65.22,36.94,18.83,76.89,60.86,102.84,62.22,38.94,,,5.4,9.47,4.61,7.05,1.59,83.4,88.56,82.74,81.05,92.86,11.2,1.97,12.65,11.9,5.56,0.91,0,1.28,0.47,0
2019,20614,Río de Oro,20,Cesar,3779,Cesar (ETC),3525,90.72,90.72,58.3,90.71,71.19,38.49,98.81,98.23,114.8,95.48,66.72,,,5.07,5.4,3.9,7.29,3.3,91.45,94.6,92.93,87.53,94.51,3.48,0,3.18,5.18,2.2,1.39,0,1.14,1.93,1.92
2019,20621,La Paz,20,Cesar,3779,Cesar (ETC),7067,97.72,97.65,60.13,98.63,72.2,38.69,113.64,116.11,126.74,114.03,76.86,,,8.1,14.08,7.43,8.58,3.98,88.95,85.92,89.82,87.66,91.71,2.95,0,2.75,3.76,4.31,0.83,0,1.07,0.86,0.33
2019,20710,San Alberto,20,Cesar,3779,Cesar (ETC),6237,82.15,82.14,56.07,81,66.76,28.79,90,100.55,101.16,90.39,53.33,,,4.82,5.32,3.91,5.91,5.13,82.24,94.68,86.74,72.58,80.89,12.94,0,9.35,21.51,13.99,4.57,0.2,3.26,8.23,2.33
2019,20750,San Diego,20,Cesar,3779,Cesar (ETC),4649,92.21,92.15,53.66,91.81,67.54,34.84,104,106.1,118.33,100.13,71.74,,,9.91,6.3,8.76,13.83,6.18,81.99,93.7,83.99,76.92,77.91,8.1,0,7.25,9.25,15.91,0.5,0,0.83,0.15,0.48
2019,20770,San Martín,20,Cesar,3779,Cesar (ETC),6528,80.74,80.68,45.25,80.93,61.95,30.69,88.36,86.96,103.9,87.07,52.72,,,4.63,3.93,4.26,5.79,2.87,88.85,96.07,91.07,82.51,94.46,6.53,0,4.67,11.7,2.68,0.93,0.49,0.93,1.18,0.38
2019,20787,Tamalameque,20,Cesar,3779,Cesar (ETC),4077,98.18,98.18,53.24,90.16,76.52,42.21,112.31,108.82,117.59,118.07,87.69,,,2.74,3.24,1.97,4.04,1.7,93.71,96.76,94.47,90.64,97.23,3.55,0,3.55,5.32,1.06,0.8,1.35,1.28,0.14,0.21
2019,23001,Montería,23,Córdoba,3782,Montería,99037,97.74,97.59,61.63,95.08,82.72,48.79,106.97,102.75,113.98,109.91,86,,,3.06,5.37,2.2,3.84,2.41,85.85,92.28,87.8,81.85,86.25,11.09,2.35,10,14.31,11.34,4.8,2.82,4.46,6.14,3.25
2019,23068,Ayapel,23,Córdoba,3781,Córdoba (ETC),11636,94.39,94.39,54.48,89.4,71.04,36.95,117.31,112.02,142.71,108.34,72.08,,,2.14,2.95,1.53,2.59,3.06,97.84,97.05,98.47,97.41,96.75,0.02,0,0,0,0.19,2.7,1.84,2.83,3.41,0.38
2019,23079,Buenavista,23,Córdoba,3781,Córdoba (ETC),5023,92.18,92.18,61.92,84.17,73.07,35.81,110.57,111.3,110.56,110.55,110.3,,,2.11,3.09,1.35,2.95,1.8,97.89,96.91,98.65,97.05,98.2,0,0,0,0,0,1.95,0.44,2.78,1.76,0.2
2019,23090,Canalete,23,Córdoba,3781,Córdoba (ETC),3655,114.45,114.45,63.18,110.13,89.18,43.43,127.2,100.34,144.28,132.71,85.86,,,2.57,1.69,1.74,4.14,1.64,97.39,98.31,98.26,95.86,97.95,0.04,0,0,0,0.41,3.99,0,4.53,4.58,2.05
2019,23162,Cereté,23,Córdoba,3781,Córdoba (ETC),20247,96.02,95.92,59.64,89.17,85.64,48.86,106.51,103.14,106.83,117.66,85.49,,,2.58,7.6,1.59,2.85,1.86,97.04,92.4,98.11,96.72,97.42,0.38,0,0.3,0.44,0.73,2.3,4.06,1.99,2.72,1
2019,23168,Chimá,23,Córdoba,3781,Córdoba (ETC),3435,76.68,76.68,42.01,72.52,65.64,44.43,84.45,72.12,94.58,85.17,64.7,,,0.45,0.52,0.47,0.5,0.26,98.74,99.48,98.68,99.4,96.87,0.8,0,0.86,0.1,2.87,3.67,0.52,2.88,5.82,2.35
2019,23182,Chinú,23,Córdoba,3781,Córdoba (ETC),9002,104.73,104.73,59.39,103.05,81.99,52.21,123.33,119.31,135.36,121.94,98.35,,,1.7,2.67,1.26,2.02,1.87,97.13,97.33,98.74,96.06,93.78,1.16,0,0,1.92,4.35,3.05,1.65,2.9,4.26,1.24
2019,23189,Ciénaga de Oro,23,Córdoba,3781,Córdoba (ETC),12090,99.78,99.78,59.88,94.86,82.19,43.54,112.16,123.83,120.75,116.34,77.55,,,2.41,4.23,1.98,2.39,2.69,97.52,95.77,98.02,97.61,96.71,0.07,0,0,0,0.6,3.75,3.05,3.94,4.13,2.35
2019,23300,Cotorra,23,Córdoba,3781,Córdoba (ETC),3701,79.47,79.47,35.22,79.52,65.51,33.49,92.76,89.37,101.45,96.46,66.67,,,3.37,5.58,3.24,3.01,3.31,96.63,94.42,96.76,96.99,96.69,0,0,0,0,0,3.4,2.97,3.45,4.08,1.38
2019,23350,La Apartada,23,Córdoba,3781,Córdoba (ETC),3453,85.9,85.9,41.03,82.84,65.77,31.59,96.84,93.45,111.33,95.48,64.92,,,3.28,1.9,3.54,2.9,4.48,96.72,98.1,96.46,97.1,95.52,0,0,0,0,0,0,0,0,0,0
2019,23417,Lorica,23,Córdoba,3783,Lorica,23243,104.68,104.65,63.55,96.05,92.18,63.6,117.35,106.63,114.08,129.23,107.13,,,2.47,5.04,1.91,2.88,1.67,91.74,94.9,92.96,88.8,94.21,5.78,0.06,5.13,8.32,4.12,4.03,0.76,3.43,6.03,2.29
2019,23419,Los Córdobas,23,Córdoba,3781,Córdoba (ETC),4450,89.71,89.71,45.05,79.42,74.22,37.94,102.47,93.13,106.75,115.23,70.46,,,5.8,6.27,6.99,4.63,4.52,94.15,93.73,93.01,95.37,95.07,0.05,0,0,0,0.41,1.13,0.31,1.36,1.37,0
2019,23464,Momil,23,Córdoba,3781,Córdoba (ETC),4099,78.02,77.92,60.31,74.64,69.5,38.04,86.14,83.75,87.8,93.86,68.25,,,0.95,3.23,0.96,0.72,0.23,97.59,95.97,98.3,96.78,98.63,1.46,0.81,0.74,2.5,1.14,1.4,0,1.85,1.53,0.46
2019,23466,Montelíbano,23,Córdoba,3781,Córdoba (ETC),20147,96.58,96.15,52.1,92.81,79.77,43.63,108.97,104.68,116.75,112.58,83.87,,,2.48,2.97,1.46,3.65,2.75,95.38,97.03,95.97,94.01,95.9,2.15,0,2.57,2.35,1.35,1.97,1.45,1.77,2.68,0.93
2019,23500,Moñitos,23,Córdoba,3781,Córdoba (ETC),7270,83.18,83.16,34.18,75.94,68.17,41.45,96.33,92.18,97.55,105.12,77.33,,,1.41,0.93,1.08,1.97,1.21,98.44,99.07,98.92,98.03,97.59,0.15,0,0,0,1.21,0.68,0.19,0.87,0.68,0.36
2019,23555,Planeta Rica,23,Córdoba,3781,Córdoba (ETC),13967,105.69,105.64,64.98,96.43,90.96,56.39,123.68,134.31,122.13,129.02,111.67,,,3.89,4.08,2.56,5,5.19,95.69,95.92,96.93,94.56,94.41,0.42,0,0.5,0.44,0.4,2.16,1.76,1.75,3.17,1.02
2019,23570,Pueblo Nuevo,23,Córdoba,3781,Córdoba (ETC),7984,80.59,80.59,44.89,72.93,70.08,32.41,92.69,91.15,97.91,101.97,62,,,2.32,2.01,1.49,3.21,2.86,96.93,97.65,98.18,95.98,94.55,0.75,0.34,0.32,0.8,2.6,3.76,2.51,3.63,5.01,1.04
2019,23574,Puerto Escondido,23,Córdoba,3781,Córdoba (ETC),5626,89.23,89.23,39.33,79.04,75,36.45,104.19,95.11,110.2,111.92,78,,,1.58,1.4,1.1,2.13,1.86,97.61,98.6,98.39,96.77,96.44,0.81,0,0.51,1.09,1.69,1.52,0.93,1.5,1.84,1.02
2019,23580,Puerto Libertador,23,Córdoba,3781,Córdoba (ETC),10959,90.86,90.85,55.21,88.7,69.15,28.86,101.6,88.75,117.83,103.24,60.65,,,3.66,2.94,3.15,4.9,2.79,95.99,97.06,96.59,94.49,96.97,0.35,0,0.26,0.61,0.24,0.34,0.12,0.36,0.43,0.12
2019,23586,Purísima,23,Córdoba,3781,Córdoba (ETC),3632,93.23,93.23,60.77,82.52,83.15,49.5,104.41,105.47,102.23,114.18,89.83,,,1.2,0.98,0.87,1.27,2.09,95.88,99.02,97.72,94.04,93.54,2.92,0,1.41,4.69,4.37,2.81,0,2.41,4.02,2.47
2019,23660,Sahagún,23,Córdoba,3784,Sahagún,21614,94.81,94.81,57.53,91.04,82.63,49.13,122.37,90.9,115.08,137.52,125.12,,,1.31,2.87,1.08,1.46,0.78,95.66,96.86,96.48,95.4,92.64,3.04,0.27,2.44,3.14,6.58,3.91,0.62,3.57,4.93,4.09
2019,23670,San Andrés Sotavento,23,Córdoba,3781,Córdoba (ETC),11403,85.83,85.82,45.03,80.55,75.85,50.79,104.73,83.24,119.62,102.42,81.85,,,2.9,4.65,1.83,3.66,3.57,95.6,95.35,96.97,94.04,95.06,1.5,0,1.2,2.3,1.37,3.18,1.26,4.08,2.96,1.75
2019,23672,San Antero,23,Córdoba,3781,Córdoba (ETC),7626,87.79,87.75,59.38,80.61,73.42,37.74,103.7,124.67,107.5,109.94,69.24,,,2.2,0.89,1.18,3.92,2.06,94.92,95.05,94.22,95.03,97.39,2.88,4.06,4.61,1.05,0.55,4.75,2.66,3.46,7.83,1.92
2019,23675,San Bernardo del Viento,23,Córdoba,3781,Córdoba (ETC),8279,83.19,83.19,31.38,75.38,71.2,33.84,95.6,81.23,100.44,106.84,67.83,,,1.61,4.01,1.14,1.68,1.7,97.65,95.99,98.29,97.25,97.52,0.74,0,0.57,1.07,0.78,3.25,2,4.05,3.11,1.18
2019,23678,San Carlos,23,Córdoba,3781,Córdoba (ETC),5782,91.39,91.35,54.58,84.79,74.99,42.4,106.62,113.96,114.58,108.22,79.79,,,3.54,4.8,2.63,4.01,4.68,96.3,95.2,97.37,95.99,94.01,0.16,0,0,0,1.32,3,0.38,2.63,3.8,4.09
2019,23682,San José de Uré,23,Córdoba,3781,Córdoba (ETC),3688,78.66,78.66,44.75,72.95,59.44,25.82,97.78,82.41,108.38,109.11,54.04,,,1.64,2.35,1.44,1.22,4.02,98.36,97.65,98.56,98.78,95.98,0,0,0,0,0,0.74,1.57,0.59,0.94,0
2019,23686,San Pelayo,23,Córdoba,3781,Córdoba (ETC),9748,78.36,78.34,42.67,71.11,68.13,42.79,87.01,84.32,87.97,94.25,71.87,,,3.07,6.57,1.65,3.78,3.51,95.01,88.26,96.81,94.61,94.45,1.91,5.16,1.53,1.61,2.03,4.38,4.23,4.75,4.52,2.95
2019,23807,Tierralta,23,Córdoba,3781,Córdoba (ETC),24105,102.78,102.78,58.15,95.03,83.3,38.59,116.66,105.99,129.46,121.37,76.68,,,3.05,2.62,2.84,3.56,2.84,95.08,96.53,94.88,94.73,96.13,1.87,0.84,2.28,1.71,1.03,3.36,1.51,3.38,4.14,2.15
2019,23815,Tuchín,23,Córdoba,3781,Córdoba (ETC),14115,66.43,66.43,30.34,65.84,55.67,32.25,77.77,62.02,87,80.92,54.55,,,1.43,1.69,1.6,1.11,1.45,96.95,98.31,96.33,98.49,94.03,1.62,0,2.07,0.4,4.52,4.96,0.12,6.94,4.45,1.62
2019,23855,Valencia,23,Córdoba,3781,Córdoba (ETC),8438,102.07,102.07,47.89,96,86.05,50.96,115.21,90.21,124.36,123.48,87.44,,,4.11,4.51,3.33,5.03,4.15,95.7,95.49,96.67,94.97,94.25,0.19,0,0,0,1.6,4.05,0,5.04,4.17,2.07
2019,25001,Agua de Dios,25,Cundinamarca,3785,Cundinamarca (ETC),1820,101.7,101.48,89.15,96.08,84.58,51.94,116.21,127.91,116.95,121.03,100.9,,,1.75,1.43,1.45,2.1,1.65,98.25,98.57,98.55,97.9,98.35,0,0,0,0,0,4.18,1.43,4.16,5.65,1.24
2019,25019,Albán,25,Cundinamarca,3785,Cundinamarca (ETC),1172,77.47,77.47,60,77.8,61.62,27.19,93.52,90.53,97.63,106.82,61.75,,,4.34,9.3,2.99,4.94,3.88,95.45,90.7,97.01,95.06,94.17,0.21,0,0,0,1.94,0.21,0,0,0.58,0
2019,25035,Anapoima,25,Cundinamarca,3785,Cundinamarca (ETC),2585,94.66,94.66,64.49,94.07,82.02,42.15,107.54,92.99,110.91,119.72,82.96,,,3.22,4.49,1.49,4.57,4.89,90,95.51,93.93,85.49,85.34,6.78,0,4.58,9.94,9.77,5.9,0.56,4.58,9.37,3.38
2019,25040,Anolaima,25,Cundinamarca,3785,Cundinamarca (ETC),2445,100.08,100.04,72.11,89.31,92.02,52.25,112.47,114.21,107.96,128.45,90.54,,,2.48,2.51,1.57,3.76,1.54,95.89,96.48,96.44,94.81,96.92,1.64,1.01,1.99,1.44,1.54,3.61,0,2.52,6.41,1.23
2019,25053,Arbeláez,25,Cundinamarca,3785,Cundinamarca (ETC),1835,98.69,98.69,60.43,98.21,85.4,44.28,115.64,102.88,119.39,125.9,93.07,,,1.76,4.96,2.02,0.99,1.27,96.01,95.04,96.56,95.49,96.19,2.23,0,1.42,3.52,2.54,3.63,0.71,3.2,5.63,0.85
2019,25086,Beltrán,25,Cundinamarca,3785,Cundinamarca (ETC),340,98.24,98.24,17.86,106.52,80.53,52.46,120.29,57.14,127.54,132.74,109.84,,,0.83,0,0.58,0,3.85,99.17,100,99.42,100,96.15,0,0,0,0,0,1.66,0,2.31,1.67,0
2019,25095,Bituima,25,Cundinamarca,3785,Cundinamarca (ETC),394,101.27,101.27,37.14,84.85,86.72,51.52,107.36,74.29,110.91,132.03,68.18,,,1.89,3.85,0.55,3.55,0,86.29,96.15,93.99,74.56,93.33,11.82,0,5.46,21.89,6.67,0.24,0,0,0.59,0
2019,25099,Bojacá,25,Cundinamarca,3785,Cundinamarca (ETC),2116,91.59,91.21,83.75,93.03,82.6,31.22,100.66,100.63,106.97,114.66,61.42,,,2.2,3.42,2.17,1.9,2.4,97.8,96.58,97.83,98.1,97.6,0,0,0,0,0,0,0,0,0,0
2019,25120,Cabrera,25,Cundinamarca,3785,Cundinamarca (ETC),1080,80.46,80.46,46.15,78.99,65.65,46.2,91.11,69.23,95.4,98.06,76.61,,,0.82,0,0.24,1.79,1.1,99.18,100,99.76,98.21,98.9,0,0,0,0,0,0.12,0,0.24,0,0
2019,25123,Cachipay,25,Cundinamarca,3785,Cundinamarca (ETC),1783,79.58,79.47,56.85,73.4,68.17,37.46,97.03,88.36,93.18,114.57,76.22,,,3.45,0.88,1.78,5.18,6.62,96.55,99.12,98.22,94.82,93.38,0,0,0,0,0,1.25,0,0.89,2.38,0
2019,25126,Cajicá,25,Cundinamarca,3785,Cundinamarca (ETC),15861,88.22,87.02,60.23,85.53,79.25,42.44,94.04,83.41,97.44,103.56,72.94,,,2.41,4.38,1.45,3.17,2.27,92.47,95.62,96.22,86.83,94.33,5.12,0,2.34,10,3.4,1.69,0.17,0.77,3.48,0.57
2019,25148,Caparrapí,25,Cundinamarca,3785,Cundinamarca (ETC),2219,87.38,87.38,64.81,82.22,77.98,42.75,97.97,90.12,103.4,103.59,77.86,,,2.16,4.14,1.7,2.45,1.75,95.53,95.86,97.73,92.1,97.81,2.31,0,0.57,5.45,0.44,2.16,0.68,2.27,2.86,0.44
2019,25151,Caqueza,25,Cundinamarca,3785,Cundinamarca (ETC),3283,94.64,94.58,60.65,84.49,85.12,49.82,104.87,106.14,105.19,114.97,83.45,,,2.66,3.54,2.02,3.55,1.67,96.53,96.46,97.2,95.14,98.33,0.81,0,0.78,1.31,0,1.42,1.18,1.64,1.5,0.56
2019,25154,Carmen de Carupa,25,Cundinamarca,3785,Cundinamarca (ETC),1550,84.32,84.32,56.1,85.42,79.73,44.78,90.65,70.73,96.2,99.62,69.03,,,0.37,0,0.33,0.2,1.23,92.67,100,96.87,86.03,93.25,6.96,0,2.8,13.77,5.52,1.26,0,0.66,1.62,3.07
2019,25168,Chaguaní,25,Cundinamarca,3785,Cundinamarca (ETC),703,64.86,64.86,37.04,61.4,51.24,35.25,72.83,64.81,74.39,80.17,58.2,,,0.42,0,0,1.15,0,99.58,100,100,98.85,100,0,0,0,0,0,2.92,0,2.84,4.6,0
2019,25175,Chía,25,Cundinamarca,10904,Chía,23871,113.69,112.32,72.81,112.44,99.92,62.94,124.22,115.17,127.64,131.74,107.09,,,2.83,3.26,2.67,3.42,1.35,87.74,92.52,91.13,81.77,91.81,9.43,4.22,6.19,14.81,6.84,0.65,0.19,0.44,1.02,0.48
2019,25178,Chipaque,25,Cundinamarca,3785,Cundinamarca (ETC),1877,82.9,82.9,38.36,82.63,73.28,43.99,95.1,76.73,98.58,99.2,87.66,,,1.33,0.82,0.39,2.28,2.51,85.69,99.18,89.69,76.8,87.44,12.98,0,9.92,20.91,10.05,2.54,0.82,1.04,5.27,1.51
2019,25181,Choachí,25,Cundinamarca,3785,Cundinamarca (ETC),2018,102.23,102.23,56.29,92.98,102.99,66.76,117.15,84.77,104.51,137.61,118.8,,,0.84,1.56,0.72,0.95,0.6,99.16,98.44,99.28,99.05,99.4,0,0,0,0,0,2.66,0.78,2.28,4.02,0.91
2019,25183,Chocontá,25,Cundinamarca,3785,Cundinamarca (ETC),4599,88.35,88.35,61.97,88.55,76.87,43.22,97.06,87.23,103.29,103.17,74.9,,,1.98,2.92,1.03,2.89,2.41,96.87,96.75,98.43,95.66,94.3,1.15,0.32,0.54,1.45,3.29,4.28,0.32,1.79,9.19,2.19
2019,25200,Cogua,25,Cundinamarca,3785,Cundinamarca (ETC),4426,91.32,91.14,55.83,86.02,84.94,47.87,103.14,99.19,102.38,116.89,80.6,,,1.78,3.33,1.41,2.22,0.71,98.22,96.67,98.59,97.78,99.29,0,0,0,0,0,0.86,0,0.5,1.66,0.24
2019,25214,Cota,25,Cundinamarca,3785,Cundinamarca (ETC),6658,195.16,193.44,117.84,212.04,172.88,103.37,203.41,161.72,234.26,205.33,150.16,,,2.47,1.58,1.59,3.87,1.43,88.63,96.84,92.66,82.81,89.74,8.9,1.58,5.74,13.32,8.83,1.36,2.11,0.96,2.06,0.24
2019,25224,Cucunubá,25,Cundinamarca,3785,Cundinamarca (ETC),1693,87.18,87.18,48.8,78.21,91.81,41.34,95.39,72.89,91.58,120.57,69.29,,,3.01,2.48,2.5,3.31,4.55,96.99,97.52,97.5,96.69,95.45,0,0,0,0,0,2.68,0,2.5,4.18,0
2019,25245,El Colegio,25,Cundinamarca,3785,Cundinamarca (ETC),4206,96.62,96.6,68.13,90.68,82.28,45.03,112.43,100.31,110.8,124.31,97.96,,,2.35,2.84,1.65,3.1,2.24,97.51,97.16,98.35,96.9,96.64,0.15,0,0,0,1.12,0.76,0,0.63,1.32,0
2019,25258,El Peñón,25,Cundinamarca,3785,Cundinamarca (ETC),874,80.89,80.89,58.21,66.67,77.48,45.07,95.08,98.51,80.99,117.55,81.69,,,1.07,1.52,0.7,1,2.11,86.6,98.48,93.31,78.07,85.26,12.33,0,5.99,20.93,12.63,5.76,0,3.87,10.63,0
2019,25260,El Rosal,25,Cundinamarca,3785,Cundinamarca (ETC),4898,95.96,95.63,73.46,98.65,78.24,48.03,108.49,103.19,114.3,104.86,104.4,,,1.11,1.35,0.95,1.51,0.37,98.82,98.65,99.05,98.49,98.88,0.07,0,0,0,0.74,3.92,0.45,2.98,6.85,1.12
2019,25269,Facatativá,25,Cundinamarca,10850,Facatativá,27760,91.17,91.01,71.65,90.42,81.53,46,104.2,94.65,103.53,107.16,104.29,,,2.48,2.73,2.12,3.06,1.77,89.44,96.22,92.03,84.87,90.6,8.09,1.05,5.84,12.07,7.63,0.4,0.08,0.32,0.6,0.23
2019,25279,Fomeque,25,Cundinamarca,3785,Cundinamarca (ETC),2320,86.51,86.51,49.49,79.55,82.38,48.56,94.01,80.3,97.74,103.52,72.58,,,1.85,5.03,2.25,0.69,1.66,94.56,94.97,97.75,90.76,93.36,3.6,0,0,8.55,4.98,2.33,0.63,2.36,3.17,0.83
2019,25281,Fosca,25,Cundinamarca,3785,Cundinamarca (ETC),1259,92.45,92.45,44.12,93.4,84.27,41.67,102.22,74.51,108.35,117.61,70.37,,,3.45,0,2.15,6.09,2.33,89.83,96.05,91.76,84.78,94.57,6.72,3.95,6.09,9.13,3.1,1.26,1.32,2.33,0.23,0
2019,25286,Funza,25,Cundinamarca,10851,Funza (ETC),17933,103.6,103.37,82.14,102.36,95.25,60.16,111.82,101.53,111.9,118.82,103.03,,,1.84,2.92,1.1,2.56,1.65,85.76,96.24,93.66,73.43,87.79,12.41,0.84,5.24,24.01,10.56,0.82,0.28,0.45,1.55,0.26
2019,25288,Fúquene,25,Cundinamarca,3785,Cundinamarca (ETC),932,153.86,153.86,71.08,127.72,165.79,104.4,165.56,119.28,150.26,207.89,145.91,,,2.33,3.03,0.53,4.57,0.46,97.27,96.97,99.47,95.43,96.8,0.4,0,0,0,2.74,0.93,3.03,1.23,0.65,0
2019,25290,Fusagasugá,25,Cundinamarca,3786,Fusagasugá,24368,98.41,98.34,74.34,96.34,88.33,51.25,110.14,102.52,112.32,120.78,88.78,,,7.08,8.67,5.95,8.99,4.22,84.28,91.16,86.43,79.11,88.94,8.63,0.17,7.62,11.9,6.84,0.43,0,0.24,0.77,0.27
2019,25293,Gachala,25,Cundinamarca,3785,Cundinamarca (ETC),764,97.38,97.38,54.39,93.4,85.34,54.35,110.47,87.72,112.54,119.55,97.83,,,0.51,2,0,1.03,0,93.9,98,95,90.69,97.2,5.59,0,5,8.28,2.8,2.54,0,3.82,2.41,0
2019,25295,Gachancipá,25,Cundinamarca,3785,Cundinamarca (ETC),3661,80.74,80.42,63.04,84.63,59.21,29.15,87.46,88.51,103.79,85.87,49.76,,,2.73,2.98,2.2,3.59,2.38,84.37,96.43,89.87,73.48,82.14,12.89,0.6,7.93,22.93,15.48,9.7,0.6,6.87,17.54,4.17
2019,25297,Gachetá,25,Cundinamarca,3785,Cundinamarca (ETC),1433,104.12,104.12,71.56,94.08,92.96,56.52,117.31,133.94,110.28,132.6,96.05,,,1.61,2.05,0.95,2.37,0.99,95.17,97.95,96.05,92.58,98.51,3.22,0,3,5.06,0.5,3.41,0,2.21,6.31,0.5
2019,25299,Gama,25,Cundinamarca,3785,Cundinamarca (ETC),595,80.84,80.84,66.67,71.25,82.61,47.57,97.98,84.44,79.58,114.01,114.56,,,4.53,0,0,9,5.8,93.5,100,99.47,86.73,94.2,1.97,0,0.53,4.27,0,3.35,0,0.53,6.64,2.9
2019,25307,Girardot,25,Cundinamarca,3787,Girardot,17135,101.11,100.92,65.45,98.88,90.23,48.96,115.61,98.35,114.59,121.99,113.73,,,4.73,7.96,4.26,5.55,1.96,86.24,91.54,87.67,83.11,87.54,9.03,0.5,8.08,11.34,10.5,1.27,2.49,1.07,1.55,0.38
2019,25312,Granada,25,Cundinamarca,3785,Cundinamarca (ETC),1579,94.36,94.36,48.46,106.15,69.3,48.88,106.08,95.38,122.46,101.13,81.34,,,1.18,2.73,0.98,1.13,1.15,94.8,97.27,99.02,88.69,91.38,4.02,0,0,10.18,7.47,2.64,0,5.03,0.45,0
2019,25317,Guachetá,25,Cundinamarca,3785,Cundinamarca (ETC),3005,92.01,92.01,48.93,89.97,78.39,42.73,105.06,82.5,108.58,118.37,81.13,,,4.47,3.03,2.06,7.27,7.14,95.53,96.97,97.94,92.73,92.86,0,0,0,0,0,3.06,0,0.64,7.76,0.65
2019,25320,Guaduas,25,Cundinamarca,3785,Cundinamarca (ETC),4902,97.94,97.92,64.96,96.23,86.45,55.45,123.58,102.56,121.86,138.91,107.27,,,1.92,3.22,2,1.97,0.74,97.39,96.78,98,96.66,97.6,0.69,0,0,1.36,1.66,3.47,0,3.51,4.56,2.4
